"count"	"b2a"	"b2b"
1144	0.409006	0.628414
1145	0.59414	0.591446
1146	0.196337	0.621174
1147	0.169517	0.915609
1148	0.155679	0.77621
1149	1.202409	0.895532
1150	0.942132	0.809567
1151	0.524752	1.06592
1152	0.010519	0.817923
1153	0.216515	0.2064
1154	0.988781	0.430872
1155	0.961908	0.820006
1156	0.307746	0.873871
1157	1.036216	0.611737
1158	0.880803	0.693562
1159	0.729786	0.654873
1160	1.011761	0.38189
1161	1.060005	0.774552
1162	0.480795	0.930263
1163	0.432519	0.819264
1164	0.383227	0.333171
1165	0.391795	0.981282
1166	0.536675	0.735557
1167	0.687742	0.711965
1168	0.772342	0.469017
1169	0.528228	0.399731
1170	0.473426	0.916559
1171	0.308337	0.593895
1172	0.474019	0.638682
1173	0.433681	0.8475
1174	0.967186	0.739461
1175	0.497468	0.716103
1176	0.206344	0.71211
1177	0.616766	0.918006
1178	0.431463	0.662273
1179	0.59142	0.83538
1180	0.942211	0.596403
1181	0.880337	0.821312
1182	0.735013	0.39466
1183	0.65971	0.373562
1184	0.760059	0.901309
1185	0.324147	1.050376
1186	0.460423	0.695878
1187	0.703984	0.768444
1188	0.642607	1.179809
1189	0.847172	1.417545
1190	0.565864	1.081463
1191	0.439691	0.934036
1192	0.519402	0.720714
1193	0.338619	0.720198
1194	0.365593	0.478008
1195	1.056857	0.829098
1196	0.770617	0.811398
1197	0.665148	0.569271
1198	0.837344	0.751775
1199	1.120342	0.691078
1200	0.293857	0.576348
1201	0.214445	0.749599
1202	0.739472	0.545922
1203	0.787215	0.798378
1204	0.703116	0.33675
1205	0.477487	0.276393
1206	0.510933	0.710091
1207	0.544697	0.572795
1208	0.760492	0.589565
1209	0.822131	0.621727
1210	0.024515	0.618011
1211	0.693566	0.522629
1212	0.723837	0.353452
1213	0.708947	0.50212
1214	0.532806	0.08406
1215	0.555513	0.138185
1216	0.866444	0.463645
1217	0.814578	0.117653
1218	0.794604	0.854562
1219	0.455649	0.68445
1220	0.28099	0.478813
1221	0.352416	0.523035
1222	0.488517	0.405198
1223	0.510291	0.792674
1224	0.813202	0.843487
1225	0.967474	0.677178
1226	0.967852	0.386852
1227	1.058341	0.669892
1228	0.763674	0.799653
1229	0.678959	0.618136
1230	0.929997	0.399988
1231	0.82285	0.873201
1232	0.441803	1.019782
1233	0.71349	0.955364
1234	0.465933	0.958293
1235	0.589649	0.997475
1236	0.668724	0.823473
1237	0.891515	0.599796
1238	0.370406	0.622298
1239	0.345789	0.585976
1240	0.353288	0.462587
1241	0.481718	0.917714
1242	0.884307	0.301139
1243	1.118755	0.869477
1244	1.057841	0.525581
1245	0.70149	0.65786
1246	0.646836	0.790701
1247	0.546698	0.571873
1248	0.460171	0.335351
1249	0.569461	0.49353
1250	0.368737	0.795693
1251	0.847142	0.625669
1252	0.559087	0.802239
1253	0.552905	0.747408
1254	0.756311	0.734798
1255	0.786773	0.690207
1256	1.062999	0.493355
1257	0.54529	0.488529
1258	0.916503	0.505814
1259	0.522485	0.686947
1260	0.412245	0.913379
1261	0.409237	0.474238
1262	0.986053	0.554471
1263	0.344727	0.930275
1264	0.756821	0.583003
1265	0.476934	1.005567
1266	0.839802	0.950255
1267	0.623651	0.510184
1268	0.302964	0.39699
1269	0.396284	0.208997
1270	0.397566	0.431313
1271	0.596493	-0.050562
1272	0.543548	0.269861
1273	0.659614	1.489066
1274	0.66222	0.728254
1275	0.656034	1.116548
1276	0.595465	0.701531
1277	0.608223	0.627301
1278	0.786316	0.868745
1279	0.66365	1.014066
1280	0.850204	0.0327
1281	0.941373	0.095803
1282	0.389036	0.781445
1283	0.83352	0.143643
1284	0.925909	0.108259
1285	1.119586	1.03489
1286	0.52558	0.547295
1287	0.237561	0.75675
1288	0.575478	0.25239
1289	1.018422	0.762248
1290	0.77705	0.665239
1291	0.371604	1.184497
1292	0.546754	0.909629
1293	0.764175	0.909706
1294	0.662708	0.865519
1295	0.528091	0.236532
1296	0.687851	0.421423
1297	0.939435	0.655428
1298	0.881426	0.657339
1299	0.58717	0.462761
1300	0.680053	0.671771
1301	0.788456	0.61567
1302	0.669792	0.788273
1303	0.416815	0.659601
1304	0.426847	0.936802
1305	0.407116	1.090249
1306	0.422641	0.877907
1307	0.793179	0.423178
1308	0.919339	0.265826
1309	0.802989	0.159012
1310	1.020504	0.482356
1311	1.127692	0.250518
1312	0.980748	0.492037
1313	1.005229	0.282575
1314	0.384352	0.611319
1315	0.534085	0.792965
1316	0.538162	0.35485
1317	0.280437	0.717554
1318	0.452552	0.547558
1319	0.48423	0.417959
1320	0.649146	0.366597
1321	0.575058	0.906859
1322	0.965679	0.804783
1323	0.645333	0.755887
1324	0.675285	0.830961
1325	0.72317	0.729242
1326	0.69926	0.751369
1327	0.651657	0.975174
1328	0.758741	0.665564
1329	0.407399	0.820808
1330	0.479173	0.537666
1331	0.727599	0.75208
1332	0.173757	0.838829
1333	0.340345	0.726317
1334	0.728688	0.272615
1335	0.832492	0.406491
1336	0.340513	0.550349
1337	0.676888	0.555117
1338	0.462926	0.355417
1339	0.137509	0.520715
1340	0.368084	0.444148
1341	0.695463	0.464904
1342	0.912797	0.529038
1343	0.548752	0.53682
1344	0.325749	0.611821
1345	0.085463	0.795026
1346	0.334381	0.531334
1347	0.617987	0.463765
1348	0.367827	0.602254
1349	0.457945	0.135858
1350	0.707812	0.192593
1351	0.704904	0.800368
1352	0.869461	0.568015
1353	0.939893	0.793658
1354	0.282525	0.677501
1355	0.346227	0.727273
1356	0.429656	0.584715
1357	0.5415	0.750324
1358	0.978633	0.295071
1359	0.682687	0.322025
1360	0.637883	0.413075
1361	0.497695	0.431822
1362	0.398362	0.647376
1363	0.257708	0.759564
1364	0.162602	0.813122
1365	0.103627	0.013515
1366	0.211442	-0.084406
1367	0.668547	0.307897
1368	0.756845	0.520306
1369	0.082393	0.384435
1370	0.459776	0.614286
1371	1.012979	0.458408
1372	0.466973	0.378767
1373	0.286753	0.322104
1374	0.755528	0.56087
1375	0.910803	0.717813
1376	0.847324	0.792153
1377	0.572982	0.737401
1378	0.647504	0.683411
1379	0.814175	0.572744
1380	0.449366	0.605775
1381	0.442788	0.486902
1382	0.952313	0.648003
1383	0.429255	0.227012
1384	0.52031	0.408143
1385	0.220624	0.614982
1386	0.833859	0.943248
1387	0.571374	0.743818
1388	0.630952	0.745648
1389	0.693649	0.327521
1390	0.71364	0.134642
1391	0.707406	0.724803
1392	0.528628	0.675781
1393	0.644175	0.639027
1394	0.996183	0.552864
1395	0.817254	0.869875
1396	0.765372	0.628547
1397	0.647056	0.159325
1398	0.695679	0.311663
1399	0.68085	0.513194
1400	0.592799	0.810564
1401	0.451994	0.975401
1402	0.317542	0.298546
1403	0.540338	0.779031
1404	1.056179	0.811307
1405	0.716822	0.343369
1406	0.966403	0.469213
1407	0.404769	1.015636
1408	0.199288	0.756877
1409	0.772159	-0.108835
1410	0.407247	-0.026123
1411	0.492269	-0.107802
1412	0.468715	-0.072541
1413	0.747696	0.360755
1414	0.592926	0.979587
1415	0.774474	0.852433
1416	0.590959	1.106268
1417	0.528452	0.443535
1418	0.715918	1.10222
1419	0.348309	0.67258
1420	0.781525	0.583787
1421	0.408489	0.507424
1422	0.676429	1.004682
1423	0.644371	0.988651
1424	0.520769	1.03326
1425	0.483928	0.986037
1426	0.427784	0.91733
1427	0.23295	0.811537
1428	0.226847	0.593537
1429	0.997547	0.740783
1430	0.374345	0.528446
1431	1.066947	0.405207
1432	0.914379	0.432683
1433	0.962522	0.567644
1434	0.629079	0.64377
1435	1.01436	0.721884
1436	0.961643	0.70281
1437	0.467896	0.820088
1438	0.572343	0.457065
1439	0.295435	0.574447
1440	0.483562	0.823745
1441	0.76609	0.610645
1442	0.586353	0.644242
1443	0.369147	0.619988
1444	0.506457	0.742454
1445	0.881819	0.303056
1446	0.976649	0.447392
1447	0.912378	0.947149
1448	0.767709	0.704281
1449	0.79617	0.82768
1450	0.77901	0.94462
1451	0.724701	0.428273
1452	0.452402	0.249314
1453	0.516311	0.431768
1454	0.681747	0.973292
1455	0.784841	0.54233
1456	0.720971	0.871289
1457	0.951136	0.958758
1458	0.962669	0.605639
1459	0.993164	0.70027
1460	0.917301	0.444115
1461	0.491675	0.52682
1462	0.316869	0.856972
1463	0.644509	0.602637
1464	0.533383	0.357897
1465	0.374424	0.55067
1466	0.521713	0.554598
1467	0.679457	0.978928
1468	0.642497	0.303622
1469	0.076564	0.382442
1470	1.106511	0.113068
1471	0.935793	0.266674
1472	0.37779	0.334543
1473	0.529395	0.764117
1474	0.801966	1.016006
1475	0.510458	0.468334
1476	0.849827	0.428591
1477	0.321287	1.21167
1478	0.119356	0.585721
1479	0.174158	0.803017
1480	0.588079	0.340001
1481	0.643294	0.958014
1482	0.814317	0.901043
1483	0.573968	0.716702
1484	0.710695	0.443556
1485	0.337582	0.533757
1486	0.357892	0.969034
1487	0.126302	0.94529
1488	0.681617	0.638474
1489	0.670155	0.486372
1490	0.614392	0.393866
1491	0.433518	0.799808
1492	0.524226	0.774944
1493	0.566182	0.343634
1494	0.656083	0.462668
1495	0.894479	0.504697
1496	0.828133	0.673856
1497	0.78178	0.704001
1498	0.455602	0.710083
1499	0.55826	0.679415
1500	0.501445	0.864531
1501	0.586834	0.8692
1502	0.510189	0.657941
1503	0.501247	0.94806
1504	0.28251	0.926731
1505	0.278587	0.313373
1506	0.306382	0.530914
1507	0.423149	0.171605
1508	0.736771	0.164119
1509	0.671785	4.733977
1510	0.539562	4.653477
1511	0.521281	-2.059487
1512	0.359598	8.384515
1513	0.781344	6.515003
1514	0.706877	-7.64214
1515	0.623177	9.354407
1516	0.557026	2.349721
1517	0.687489	2.474342
1518	0.662465	2.285863
1519	0.254648	2.093191
1520	0.593785	3.517431
1521	0.606362	2.498884
1522	0.659742	2.658525
1523	0.683253	1.603687
1524	0.088921	1.441881
1525	0.334251	0.825242
1526	0.352421	5.743693
1527	0.374079	6.012152
1528	0.792355	4.666509
1529	0.062473	6.105341
1530	0.038535	0.944926
1531	0.378324	-1.962881
1532	0.68486	3.386276
1533	0.719599	-7.175135
1534	0.603265	7.450684
1535	0.435979	-8.341676
1536	0.604376	-1.62907
1537	0.386264	-1.408183
1538	0.479754	-1.78713
1539	0.659647	-2.046193
1540	0.507054	-1.713963
1541	0.787388	-2.169297
1542	0.842871	-2.012622
1543	0.746488	-2.278193
1544	0.440152	-5.37268
1545	0.517881	-7.337235
1546	0.790049	-7.291294
1547	0.513953	-6.265405
1548	0.91592	-6.708933
1549	0.919687	-7.655217
1550	0.842609	6.282418
1551	0.749872	-0.728008
1552	0.58656	-0.775149
1553	0.565217	-0.188195
1554	0.241371	0.282234
1555	0.205775	0.646823
1556	0.462171	0.729728
1557	0.702141	0.422966
1558	0.658048	0.837296
1559	0.645807	0.415976
1560	0.362603	0.641828
1561	0.284772	0.747451
1562	0.274373	0.896964
1563	1.111648	0.728279
1564	0.740061	0.849273
1565	0.966998	0.28087
1566	0.734772	0.812979
1567	0.436471	0.801237
1568	0.288439	0.842229
1569	0.906831	0.872196
1570	0.590677	0.876311
1571	0.843764	0.959235
1572	0.320379	0.92097
1573	0.382007	0.695824
1574	0.835779	0.516828
1575	0.900326	0.388729
1576	0.036476	0.311973
1577	0.455043	0.564736
1578	1.12989	0.017422
1579	1.12906	0.168612
1580	0.650855	0.901019
1581	0.542882	0.922822
1582	0.562513	0.257433
1583	0.60335	0.155384
1584	0.599801	0.003663
1585	0.259249	0.703127
1586	0.443794	0.159866
1587	0.310566	0.243282
1588	0.718242	0.51063
1589	0.693877	0.643957
1590	0.341299	0.773226
1591	0.521499	0.510847
1592	0.489886	0.681125
1593	0.65536	0.691806
1594	0.702587	0.432584
1595	0.930554	0.439821
1596	0.050863	0.242985
1597	0.626436	0.426114
1598	0.556825	0.803292
1599	0.765888	0.573752
1600	0.532677	1.006014
1601	0.638119	0.769709
1602	0.41414	0.77456
1603	0.650247	0.605321
1604	0.691104	1.020409
1605	0.335714	1.067353
1606	0.27716	0.670014
1607	0.484472	0.958304
1608	0.839929	0.964776
1609	0.862437	0.366092
1610	0.882144	0.269112
1611	0.572073	0.516583
1612	0.384249	0.296132
1613	0.551198	0.736389
1614	0.375688	0.746822
1615	0.560963	0.685213
1616	0.740672	0.723935
1617	0.6759	0.721666
1618	0.648612	0.31612
1619	0.544323	0.835934
1620	0.450189	0.154844
1621	0.27991	0.595199
1622	0.746933	0.679324
1623	0.514391	0.442542
1624	0.664681	0.404888
1625	0.857505	0.490929
1626	0.837779	0.429202
1627	0.700132	0.602851
1628	0.711871	0.597205
1629	0.591841	0.521583
1630	0.518442	0.58415
1631	0.20292	0.426332
1632	0.312798	0.751398
1633	0.334915	0.376971
1634	1.133925	0.956386
1635	0.472507	0.665264
1636	0.732032	0.891416
1637	0.522418	0.491699
1638	0.591317	0.284377
1639	0.292802	0.317595
1640	0.182213	0.528876
1641	0.602029	0.759518
1642	0.63262	0.55962
1643	0.526729	0.276084
1644	0.628236	0.393031
1645	0.563283	0.304991
1646	0.616153	0.231119
1647	0.686613	0.722963
1648	0.988774	0.904993
1649	0.81878	0.758212
1650	0.776498	0.74886
1651	0.673509	0.760477
1652	0.636563	0.978458
1653	0.595629	0.641549
1654	0.79095	0.979853
1655	0.625403	0.659564
1656	0.345103	0.946399
1657	1.188698	0.838859
1658	0.978123	0.849644
1659	0.982513	0.244183
1660	0.978426	0.586603
1661	0.386247	0.777712
1662	0.486235	0.550268
1663	0.466202	0.467123
1664	0.335704	0.895404
1665	0.271781	0.570022
1666	0.488376	0.86192
1667	0.522864	0.632393
1668	0.733973	0.640264
1669	0.684491	0.138878
1670	0.758513	0.170272
1671	0.66603	0.536421
1672	0.730122	1.356858
1673	0.635118	0.392313
1674	0.53954	1.059453
1675	0.315558	0.913428
1676	0.373995	0.897901
1677	0.811339	0.944968
1678	0.338517	0.834475
1679	0.225386	0.623411
1680	0.359018	0.914956
1681	0.436954	0.295958
1682	0.602071	0.44747
1683	0.748514	0.587145
1684	0.51144	0.372053
1685	0.476245	0.532253
1686	0.455656	0.774539
1687	0.598134	0.911106
1688	0.33391	0.848446
1689	0.515501	0.620588
1690	0.583763	0.831411
1691	0.594175	0.548385
1692	0.641067	0.722845
1693	0.681418	0.728702
1694	0.674548	0.734547
1695	0.654911	0.733262
1696	0.352492	0.293348
1697	0.546447	0.417753
1698	0.600455	0.587559
1699	0.467657	0.822259
1700	0.4423	0.792381
1701	0.36879	0.099087
1702	0.311324	0.739797
1703	0.042175	0.400469
1704	0.656726	0.40649
1705	0.806558	0.697658
1706	0.872729	0.637764
1707	0.450037	0.570589
1708	0.204045	0.733991
1709	0.855882	0.436646
1710	0.572509	0.401459
1711	0.508362	0.583555
1712	0.437698	0.489801
1713	0.562829	0.737787
1714	0.300613	0.838357
1715	0.543839	0.845613
1716	0.484632	0.613877
1717	0.401778	0.50734
1718	0.558002	0.434353
1719	0.594271	0.50755
1720	0.826874	0.716293
1721	0.335414	0.904634
1722	0.148485	0.720698
1723	0.434765	0.495218
1724	0.41557	0.473759
1725	0.246151	0.484191
1726	0.61473	0.453053
1727	0.52256	0.694095
1728	0.417717	0.688326
1729	0.703601	0.983482
1730	0.551076	0.793282
1731	0.54905	0.925893
1732	0.553987	0.35035
1733	0.713612	0.368426
1734	0.767352	0.637874
1735	0.832952	0.395964
1736	0.854752	0.400525
1737	0.351504	0.215095
1738	0.614578	1.171472
1739	0.572192	0.944534
1740	0.676765	0.974103
1741	0.562751	0.434078
1742	0.510729	0.415452
1743	0.627905	0.568503
1744	0.629967	0.579765
1745	0.58727	0.574501
1746	0.774386	0.592263
1747	0.508715	0.683494
1748	0.433964	0.581795
1749	0.491159	0.480752
1750	0.619097	0.587583
1751	0.939204	0.434537
1752	0.597705	0.483985
1753	0.474222	0.458937
1754	0.358706	0.698326
1755	0.478288	0.359826
1756	0.962238	0.159197
1757	0.700552	1.073463
1758	0.680362	0.649601
1759	0.43455	0.785687
1760	0.591238	0.207961
1761	0.729145	0.668017
1762	0.725927	0.149014
1763	0.614097	1.031033
1764	0.496859	0.630938
1765	0.438886	0.582371
1766	0.103812	0.728508
1767	0.116485	0.759864
1768	0.18671	1.102847
1769	0.305751	0.813939
1770	0.697397	0.809326
1771	0.558251	0.780472
1772	0.634503	0.863319
1773	0.530495	0.370036
1774	0.89987	0.408783
1775	0.72236	0.243806
1776	0.441961	0.310266
1777	0.458798	0.114455
1778	0.490851	0.40268
1779	0.647443	0.597787
1780	0.657081	0.631887
1781	0.432835	0.356582
1782	0.60219	0.445995
1783	0.350889	1.065067
1784	0.410838	1.055499
1785	0.444953	0.344163
1786	0.546201	0.363779
1787	0.605324	0.697314
1788	0.81063	0.805214
1789	0.799754	0.489469
1790	0.846146	0.401776
1791	0.705164	0.51619
1792	0.26935	0.151422
1793	0.499311	1.024986
1794	0.507494	0.365203
1795	0.608774	0.493154
1796	0.711247	0.501907
1797	0.281784	0.531813
1798	1.153014	0.289774
1799	0.700179	0.194589
1800	0.474816	0.733924
1801	0.357447	0.459171
1802	0.317044	0.426545
1803	0.360993	0.441681
1804	0.520333	0.663435
1805	0.50171	0.789741
1806	0.640843	0.858098
1807	0.949482	0.774467
1808	1.009608	0.682405
1809	0.782626	0.268134
1810	0.824501	1.121466
1811	0.607047	1.303277
1812	0.878204	0.926616
1813	0.773704	0.902992
1814	0.596619	0.930022
1815	0.467895	0.309075
1816	0.720813	0.411108
1817	0.668828	0.131142
1818	0.492184	0.628876
1819	0.46286	1.210412
1820	0.471731	0.528542
1821	0.568747	0.380038
1822	0.147037	0.495497
1823	0.164796	0.508104
1824	0.31101	0.218582
1825	0.673968	0.263213
1826	0.523521	0.289224
1827	0.42375	-0.057675
1828	0.614163	0.066452
1829	0.59208	0.600895
1830	0.149534	0.804872
1831	0.54704	0.612315
1832	0.429713	0.529586
1833	0.427939	0.490576
1834	0.340367	0.694714
1835	0.478508	0.57687
1836	0.774636	0.83216
1837	0.642472	0.464953
1838	0.629112	0.301275
1839	0.644304	0.647893
1840	0.513965	0.534991
1841	0.585175	0.77975
1842	0.279808	0.915978
1843	0.733896	1.177896
1844	0.800505	0.466836
1845	0.443871	0.115079
1846	0.484833	0.047551
1847	0.96021	0.912554
1848	0.847578	0.894429
1849	0.48259	0.203227
1850	0.736497	0.580055
1851	0.550902	0.507513
1852	0.311171	1.36178
1853	0.198609	0.706419
1854	0.367238	0.521457
1855	0.482298	0.901977
1856	0.152239	0.745318
1857	0.841863	0.756606
1858	0.457666	0.727095
1859	0.4426	0.703497
1860	0.296499	0.372627
1861	0.88839	0.352307
1862	1.231228	0.633379
1863	0.686526	0.581769
1864	0.124012	0.235285
1865	1.218243	0.55467
1866	0.512658	0.596415
1867	0.644549	0.819763
1868	0.664659	0.63889
1869	0.236233	0.715927
1870	0.844145	0.486489
1871	0.719524	0.82597
1872	0.866279	0.904617
1873	0.5879	0.713678
1874	0.708235	0.601996
1875	0.539329	0.498337
1876	0.446686	0.613695
1877	0.546792	0.451638
1878	0.848247	0.537031
1879	0.348561	0.523804
1880	0.464983	0.664239
1881	0.175133	0.753657
1882	0.311844	0.796731
1883	0.204523	0.86244
1884	0.451899	0.852797
1885	0.572686	0.792441
1886	0.148755	0.782736
1887	0.528174	0.840269
1888	0.366459	0.906185
1889	0.404516	0.979075
1890	-0.023878	0.729511
1891	0.400033	0.87174
1892	0.41808	0.307751
1893	1.097432	0.471428
1894	1.237449	0.903662
1895	1.443556	0.464764
1896	0.15252	0.434561
1897	0.446719	0.564709
1898	1.121317	0.653625
1899	0.567821	0.667589
1900	0.613122	0.559525
1901	0.554325	0.489606
1902	0.415804	1.113743
1903	0.251265	0.96499
1904	0.701182	1.074508
1905	0.381036	0.758552
1906	0.283397	-0.122905
1907	0.351027	0.279679
1908	0.671004	0.120392
1909	0.781789	0.265149
1910	0.749532	0.592156
1911	0.046503	0.340254
1912	0.182528	0.310446
1913	0.728949	0.731926
1914	0.318659	0.586636
1915	0.516945	0.544597
1916	0.492644	0.472757
1917	0.452685	0.489317
1918	0.330597	0.8149
1919	0.741023	0.65505
1920	0.695513	0.919964
1921	0.67358	0.763853
1922	0.937284	0.551226
1923	0.628988	0.691006
1924	0.640828	0.553277
1925	0.440545	0.926204
1926	0.482547	0.366703
1927	0.561135	0.538414
1928	0.618077	0.869346
1929	0.546638	0.645795
1930	0.468423	0.634305
1931	0.542561	0.41464
1932	0.978432	0.469512
1933	0.668825	0.454783
1934	0.665321	0.46763
1935	0.627998	0.498404
1936	0.586417	0.486038
1937	0.867881	0.77767
1938	1.016313	0.9084
1939	0.519673	1.139476
1940	0.622714	0.743648
1941	0.686788	0.795523
1942	0.820154	0.593937
1943	0.340123	0.724767
1944	0.539244	0.674902
1945	0.191143	0.750982
1946	1.103846	0.876218
1947	1.123119	0.83448
1948	0.246724	0.8916
1949	0.129429	0.914415
1950	0.914219	0.816229
1951	0.092093	0.471972
1952	0.15562	0.744244
1953	0.274283	0.719715
1954	-0.138476	0.556205
1955	0.291297	0.106438
1956	0.26495	0.438723
1957	0.500391	0.456595
1958	0.373126	0.679435
1959	0.088277	1.055165
1960	0.70251	0.085186
1961	0.442236	0.451483
1962	0.560747	0.609513
1963	0.73638	0.650836
1964	0.525085	0.874697
1965	1.137791	1.021423
1966	0.723618	0.691211
1967	0.525328	0.488741
1968	0.671168	0.337271
1969	0.953952	0.298644
1970	0.849943	0.387053
1971	0.691357	0.456428
1972	0.59765	0.554285
1973	0.092143	0.754919
1974	0.759209	0.738584
1975	0.365248	0.770259
1976	0.486929	0.838986
1977	0.589926	0.73872
1978	0.699604	0.476041
1979	0.378019	0.658736
1980	0.531244	0.831451
1981	0.821391	0.574498
1982	0.920077	0.778305
1983	0.924704	0.599888
1984	0.406544	0.430397
1985	0.394855	0.519384
1986	0.942151	0.663054
1987	0.887886	0.31634
1988	0.426019	0.626377
1989	0.305623	0.507793
1990	0.454122	0.753898
1991	0.884519	0.475995
1992	0.723485	0.533067
1993	0.557915	0.723165
1994	0.457671	0.345196
1995	0.177368	0.408823
1996	0.353088	0.467702
1997	0.5105	0.569788
1998	0.648576	0.498327
1999	0.943813	0.708965
2000	0.598721	0.565731
2001	0.584584	0.6448
2002	0.839772	0.431011
2003	0.77907	0.761126
2004	0.439717	0.854331
2005	0.343028	0.555136
2006	0.442707	0.285609
2007	0.868763	0.328078
2008	-0.016612	0.879456
2009	0.427037	0.630829
2010	0.869239	0.523861
2011	0.841637	0.857273
2012	0.856941	0.815718
2013	0.34509	0.906572
2014	0.348219	0.755595
2015	0.315096	0.75852
2016	0.523658	0.768961
2017	0.883575	0.718745
2018	0.860679	0.710487
2019	0.126669	0.421858
2020	0.232015	0.34038
2021	0.413786	0.367189
2022	0.249593	0.523535
2023	0.540984	0.450726
2024	1.511334	0.622815
2025	0.460991	0.378584
2026	0.482669	0.507257
2027	0.446607	0.188662
2028	0.647469	0.384429
2029	0.637782	1.229904
2030	0.618643	0.723599
2031	0.791331	0.387651
2032	0.832354	0.51038
2033	0.596832	0.641795
2034	0.575117	0.859039
2035	0.604284	0.802758
2036	0.723741	0.903857
2037	0.50106	0.726366
2038	0.653348	0.526148
2039	0.534835	0.467381
2040	0.720417	0.189041
2041	0.701696	0.469182
2042	0.695089	0.77436
2043	0.630191	0.795781
2044	0.688323	0.400126
2045	0.551025	0.344271
2046	0.381192	0.487147
2047	1.004873	0.557737
2048	0.696294	0.589709
2049	0.497408	0.738297
2050	0.935858	0.604113
2051	1.076385	0.438511
2052	0.546708	0.664442
2053	0.639967	0.523608
2054	0.780204	0.676687
2055	0.628087	0.280186
2056	0.570593	0.297676
2057	0.347804	0.646222
2058	0.972539	0.346112
2059	0.458117	0.68551
2060	0.528761	0.6152
2061	0.323733	0.247918
2062	0.356303	0.803388
2063	0.459911	0.89628
2064	0.613935	0.675249
2065	0.614362	0.399555
2066	0.363545	0.299309
2067	0.474186	0.637216
2068	0.456323	0.630593
2069	0.688135	0.925646
2070	0.582237	0.55174
2071	0.556558	0.488024
2072	0.719092	0.299336
2073	0.755386	0.331302
2074	0.36137	0.413538
2075	0.37089	0.850195
2076	0.706047	0.747054
2077	0.12739	0.387511
2078	0.393627	0.34573
2079	-0.14614	0.290391
2080	-0.093081	0.379272
2081	0.936257	0.529617
2082	0.69876	0.444925
2083	0.67287	0.63244
2084	0.293242	0.711986
2085	0.865275	0.722389
2086	0.860489	0.403764
2087	1.264272	0.329286
2088	0.828503	0.364622
2089	0.720737	0.616125
2090	0.643897	0.6762
2091	0.52926	0.615486
2092	0.501175	0.740773
2093	0.502473	0.852635
2094	0.941444	0.532371
2095	1.029656	0.912433
2096	0.883987	0.829914
2097	0.62562	0.663012
2098	0.68827	0.584201
2099	0.666173	0.607552
2100	1.055522	0.578518
2101	0.416113	0.503758
2102	0.541872	0.51776
2103	0.155978	0.647955
2104	0.578802	0.374872
2105	0.342619	0.338465
2106	0.608308	0.927072
2107	0.944062	0.663606
2108	0.843151	0.282033
2109	0.311299	0.482185
2110	0.306911	0.346268
2111	0.633584	0.407241
2112	0.381125	0.814674
2113	0.291414	0.906858
2114	0.489185	0.735513
2115	0.645664	0.6326
2116	0.564028	0.662522
2117	0.409498	0.483323
2118	0.465631	0.553353
2119	0.712971	0.785571
2120	0.585226	0.766261
2121	0.52418	0.918178
2122	0.708474	0.573157
2123	0.64094	-0.025881
2124	0.579492	0.716367
2125	0.55155	0.836947
2126	0.537266	0.61172
2127	0.908071	0.520711
2128	0.431868	0.714105
2129	0.792878	-0.0093
2130	0.984669	0.322961
2131	0.683832	0.076901
2132	0.748465	0.357864
2133	0.64696	0.40569
2134	0.35342	0.934026
2135	0.261656	0.708818
2136	0.490055	0.868263
2137	0.479365	0.517623
2138	0.616005	0.549935
2139	0.302065	1.011738
2140	0.378186	1.097325
2141	0.514232	0.849326
2142	0.504542	0.934212
2143	0.516838	0.800664
2144	0.799535	0.512212
2145	0.725467	0.84698
2146	0.788824	0.922054
2147	0.276284	0.74866
2148	0.199217	0.54775
2149	0.443546	0.638282
2150	0.737515	0.630707
2151	0.662831	0.53854
2152	0.734928	0.183757
2153	0.675133	1.120606
2154	0.893702	0.901851
2155	0.704155	0.985997
2156	0.583656	0.707906
2157	0.596221	0.67079
2158	0.617793	0.139464
2159	0.804449	0.3209
2160	0.888341	0.526205
2161	0.545777	0.632042
2162	0.619583	0.782769
2163	0.561047	0.205951
2164	0.958135	0.556808
2165	0.71287	0.969577
2166	0.689581	0.574682
2167	0.752118	0.413342
2168	0.581987	0.661269
2169	0.589031	0.668838
2170	0.905867	0.667951
2171	0.392715	0.648407
2172	0.475907	0.648089
2173	0.830215	0.483273
2174	0.709531	0.40907
2175	0.74067	0.767661
2176	0.512437	0.572746
2177	0.173722	0.325645
2178	0.682356	0.183378
2179	0.893643	0.827466
2180	0.897773	0.818649
2181	0.401973	0.596072
2182	0.732066	0.896987
2183	0.828092	0.875854
2184	0.697513	0.22126
2185	0.607945	0.391486
2186	0.64878	0.598137
2187	0.80441	0.584764
2188	0.743509	0.735334
2189	0.654073	0.733237
2190	0.556433	0.724704
2191	0.527528	0.140152
2192	0.58699	0.009785
2193	0.224254	0.498628
2194	0.419092	0.336729
2195	0.70301	0.253582
2196	0.728812	0.39324
2197	0.591283	1.132765
2198	0.469172	0.642013
2199	0.815731	0.383552
2200	0.790648	0.553739
2201	0.664733	0.440511
2202	0.762127	0.788076
2203	0.859978	0.370765
2204	0.294645	0.59164
2205	0.363082	0.708993
2206	0.383695	0.372914
2207	0.145195	0.31525
2208	0.292347	0.950257
2209	0.404855	0.542054
2210	0.251354	0.631674
2211	0.292963	0.976456
2212	1.002061	0.462806
2213	0.983639	0.802219
2214	0.372921	0.519633
2215	0.392857	0.34727
